ncohort,utype,rtype,bd.sel,od.sel,bd.pts,od.pts,earlystop,overdose,poorall,ov.sel,V2,efftarget,toxtarget
12,2,1,43.6539999999994,58.5300000000006,35.5451666666646,48.7226666666667,2.892,2.74050000000002,49.2119999999998,1.69999999999999,stein,0.2,0.4
18,2,1,45.8019999999991,60.9240000000007,38.3073333333331,51.7842222222244,4.072,2.3016666666667,45.9619999999999,1.356,stein,0.2,0.4
12,1,1,43.6839999999996,57.9920000000011,36.6294999999985,49.6094999999997,5.832,1.43866666666666,49.9580000000005,0.398,utpi,0.3,0.2
18,1,1,45.7679999999997,60.420000000001,39.475777777778,53.0188888888907,7.246,1.26022222222222,48.8200000000001,0.256,utpi,0.3,0.2
12,2,1,42.6919999999994,54.4080000000013,35.7469999999985,45.7530000000004,5.312,1.4945,52.1880000000008,0.754,utpi,0.3,0.2
18,2,1,44.7339999999993,57.2580000000013,38.5424444444445,49.7232222222246,6.532,1.29722222222222,50.2559999999999,0.44,utpi,0.3,0.2
12,1,1,43.4279999999996,57.9900000000008,36.9323333333316,50.0378333333329,6.048,1.59533333333333,50.2299999999999,0.4,boinet,0.3,0.2
18,1,1,45.2559999999997,60.0920000000004,39.6425555555557,53.472222222224,7.564,1.33988888888889,48.0819999999996,0.224,boinet,0.3,0.2
12,2,1,42.5359999999993,54.7840000000012,35.6403333333316,46.0335000000003,6.012,1.60149999999999,52.2380000000002,0.72,boinet,0.3,0.2
18,2,1,44.0479999999993,56.396000000001,38.1466666666668,49.0214444444466,7.13,1.32233333333333,50.1079999999994,0.52,boinet,0.3,0.2
12,1,1,43.4599999999996,62.1779999999986,28.2263333333309,47.1776666666651,5.07,8.33733333333342,58.0039999999993,0.858,tepi,0.3,0.2
18,1,1,45.0919999999994,64.1839999999989,31.3182222222203,50.4293333333323,5.96,7.15144444444473,54.537999999999,0.424,tepi,0.3,0.2
12,2,1,43.8519999999999,62.8879999999994,29.1136666666643,51.7599999999986,4.788,8.58450000000006,56.4799999999992,1.642,tepi,0.3,0.2
18,2,1,44.8639999999996,64.3959999999996,31.9961111111092,55.8928888888882,5.592,7.21922222222253,53.515999999999,0.84,tepi,0.3,0.2
12,1,1,41.3839999999991,57.4780000000005,33.0264999999985,46.9463333333331,11.534,2.05683333333334,46.0100000000006,0.658,boin12,0.3,0.2
18,1,1,44.483999999999,60.8560000000003,36.0100000000006,50.3965555555562,13.114,1.8465555555556,43.16,0.502,boin12,0.3,0.2
12,2,1,41.1619999999997,57.6640000000005,32.3151666666652,45.7301666666667,10.736,2.74733333333336,44.5560000000004,1.366,boin12,0.3,0.2
18,2,1,44.1499999999995,61.3900000000005,35.5606666666669,49.6516666666677,11.85,2.50422222222229,41.1259999999998,1.05,boin12,0.3,0.2
12,1,1,43.7799999999994,59.0680000000002,37.2474999999976,51.3894999999991,6.124,2.13633333333333,49.5939999999992,0.412,ji3,0.3,0.2
18,1,1,45.4979999999993,60.954,40.2194444444444,54.9006666666682,7.206,1.90033333333335,47.6559999999991,0.248,ji3,0.3,0.2
12,2,1,43.2119999999994,56.4660000000008,36.5909999999978,48.3474999999999,5.866,2.237,50.4099999999992,0.884,ji3,0.3,0.2
18,2,1,44.7579999999993,58.2820000000007,39.0466666666665,51.4521111111132,6.776,1.87922222222224,49.129999999999,0.578,ji3,0.3,0.2
12,1,1,40.0939999999997,53.6700000000007,33.9646666666651,46.1856666666661,11.968,1.16749999999999,54.8540000000007,0.298,printe,0.3,0.2
18,1,1,41.9739999999996,55.9220000000007,36.3673333333334,49.2348888888904,13.186,1.04977777777778,53.184,0.226,printe,0.3,0.2
12,2,1,39.1099999999993,50.6160000000009,33.2146666666652,42.7148333333335,11.604,1.20866666666666,56.1940000000009,0.732,printe,0.3,0.2
18,2,1,40.7279999999994,52.664000000001,35.2420000000001,45.4892222222243,12.6,1.01177777777778,54.7240000000001,0.448,printe,0.3,0.2
12,1,1,40.9699999999997,54.8200000000008,35.5201666666651,48.2133333333327,12.55,1.31116666666666,52.6440000000006,0.332,stein,0.3,0.2
18,1,1,42.3559999999999,56.4120000000007,37.5251111111112,50.6852222222238,14.946,1.07544444444444,50.89,0.234,stein,0.3,0.2
12,2,1,40.1159999999995,51.5100000000009,34.3536666666652,44.0836666666669,11.89,1.36466666666666,54.1880000000007,0.708,stein,0.3,0.2
18,2,1,41.0199999999996,52.6260000000009,36.2624444444446,46.4828888888911,14.25,1.06277777777778,52.7100000000003,0.448,stein,0.3,0.2
12,1,1,46.5359999999995,60.626,39.370999999998,53.087999999999,3.302,2.82700000000002,42.7079999999997,0.54,utpi,0.3,0.3
18,1,1,49.8759999999994,64.15,42.9491111111112,56.9711111111127,4.43,2.35244444444446,42.5499999999996,0.384,utpi,0.3,0.3
12,2,1,45.2539999999992,58.528000000001,38.2808333333311,50.5591666666666,3.092,2.66933333333334,48.1859999999995,1.058,utpi,0.3,0.3
18,2,1,47.391999999999,61.482000000001,41.1587777777778,54.3104444444469,3.89,2.35422222222224,47.1099999999994,0.776,utpi,0.3,0.3
12,1,1,45.6279999999997,59.312,40.1466666666642,53.4226666666653,3.946,2.71383333333334,46.7599999999992,0.46,boinet,0.3,0.3
18,1,1,47.2599999999993,61.5319999999997,42.4875555555557,56.4217777777793,4.836,2.2607777777778,45.8799999999994,0.276,boinet,0.3,0.3
12,2,1,44.6279999999992,57.9380000000007,38.2214999999976,50.5628333333332,3.74,2.77433333333335,49.2859999999992,1.202,boinet,0.3,0.3
18,2,1,46.2479999999991,60.3060000000006,40.7526666666666,53.9470000000026,4.82,2.17822222222224,48.097999999999,0.788,boinet,0.3,0.3
12,1,1,43.7559999999993,59.0639999999984,27.8044999999978,42.962666666665,6.418,7.05100000000002,54.9379999999983,0.888,tepi,0.3,0.3
18,1,1,45.5799999999992,61.4539999999984,30.708888888887,45.7723333333323,7.376,6.62033333333354,55.493999999999,0.478,tepi,0.3,0.3
12,2,1,43.6099999999999,62.2499999999993,28.8009999999978,50.2781666666652,6.014,7.26250000000003,52.9279999999986,1.97599999999999,tepi,0.3,0.3
18,2,1,45.6059999999995,64.6879999999994,31.6112222222202,54.808222222222,6.888,6.60033333333356,54.0479999999991,1.168,tepi,0.3,0.3
12,1,1,46.8239999999988,61.9839999999995,37.1733333333313,51.6041666666656,4.684,3.45500000000006,39.0279999999996,0.816,boin12,0.3,0.3
18,1,1,50.1159999999987,65.802,40.6345555555557,55.1957777777782,6.198,2.83722222222231,36.144,0.65,boin12,0.3,0.3
12,2,1,46.0459999999994,64.7080000000001,35.894499999998,52.3958333333332,4.014,4.69116666666679,37.8620000000004,2.29199999999998,boin12,0.3,0.3
18,2,1,48.6219999999989,67.4000000000004,39.2692222222217,55.6375555555564,5.592,3.80388888888902,35.9460000000006,1.686,boin12,0.3,0.3
12,1,1,46.0119999999995,59.7819999999998,39.7466666666643,53.1576666666655,2.752,3.28566666666669,45.8139999999994,0.558,ji3,0.3,0.3
18,1,1,48.5759999999994,62.8219999999997,42.8336666666668,56.7592222222235,3.684,2.75122222222225,43.9539999999998,0.306,ji3,0.3,0.3
12,2,1,45.3119999999993,59.6020000000004,38.2804999999976,51.3728333333333,2.658,3.31700000000002,47.7679999999991,1.26,ji3,0.3,0.3
18,2,1,47.2999999999992,61.9060000000002,41.1067777777777,54.9291111111137,3.574,2.87988888888892,46.1859999999994,0.908,ji3,0.3,0.3
12,1,1,43.8879999999996,57.2980000000004,37.069499999998,49.2484999999989,5.906,1.727,50.1059999999997,0.44,printe,0.3,0.3
18,1,1,46.1979999999997,59.9700000000003,40.0644444444444,52.8616666666679,6.976,1.54355555555556,47.8939999999993,0.26,printe,0.3,0.3
12,2,1,43.2699999999993,56.232000000001,35.7723333333316,46.7325000000003,5.458,1.82033333333333,51.9799999999997,1.09,printe,0.3,0.3
18,2,1,45.4279999999992,59.0260000000009,38.7393333333331,50.6803333333358,6.536,1.57855555555556,49.5479999999992,0.78,printe,0.3,0.3
12,1,1,42.1239999999998,54.8780000000005,36.2763333333316,47.9479999999991,10.724,1.27716666666666,51.7620000000005,0.37,stein,0.3,0.3
18,1,1,43.8319999999998,56.8780000000007,38.8141111111113,50.9844444444459,12.754,1.02488888888889,50.468,0.2,stein,0.3,0.3
12,2,1,41.4979999999996,52.9800000000013,35.0223333333319,44.8155000000003,9.918,1.33183333333333,53.7780000000007,0.862,stein,0.3,0.3
18,2,1,43.0399999999996,54.9360000000012,37.6215555555558,48.0888888888915,11.74,1.08,51.8840000000002,0.63,stein,0.3,0.3
12,1,1,47.4359999999995,60.1699999999998,38.9189999999982,51.2098333333323,4.12,2.40483333333334,41.44,0.684,utpi,0.3,0.4
18,1,1,50.7079999999993,63.6459999999998,42.3307777777778,54.9165555555567,5.138,2.06155555555557,41.5539999999998,0.434,utpi,0.3,0.4
12,2,1,45.4299999999991,58.6720000000011,37.486499999998,49.0541666666668,3.674,2.08816666666667,49.7379999999999,1.234,utpi,0.3,0.4
18,2,1,47.8319999999991,61.542000000001,40.5542222222224,53.0016666666692,4.572,1.86177777777779,47.2479999999996,0.822,utpi,0.3,0.4
12,1,1,46.3319999999998,58.7580000000001,39.7306666666644,51.6233333333319,4.676,2.12783333333333,47.5279999999997,0.532,boinet,0.3,0.4
18,1,1,47.5039999999995,60.2439999999997,42.3625555555558,54.6372222222236,5.732,1.84044444444446,45.9899999999994,0.358,boinet,0.3,0.4
12,2,1,44.8079999999992,58.0880000000007,37.4543333333312,49.0318333333334,4.356,2.1225,50.6819999999994,1.344,boinet,0.3,0.4
18,2,1,46.1239999999992,60.1120000000005,39.9701111111112,52.5056666666692,5.508,1.94977777777779,48.7499999999993,1.064,boinet,0.3,0.4
12,1,1,42.3099999999992,55.4459999999992,26.8311666666648,38.9833333333316,9.244,4.7216666666667,55.8279999999975,0.546,tepi,0.3,0.4
18,1,1,45.247999999999,58.7939999999988,29.3228888888871,41.4588888888881,10.114,5.17811111111123,53.4919999999982,0.372,tepi,0.3,0.4
12,2,1,42.4039999999999,60.2879999999998,28.2736666666647,47.8034999999986,8.174,4.68950000000004,53.393999999998,1.82999999999999,tepi,0.3,0.4
18,2,1,45.3919999999995,63.7139999999996,30.9769999999982,52.3433333333335,8.862,5.13055555555568,50.7579999999987,1.224,tepi,0.3,0.4
12,1,1,45.6899999999991,59.2119999999996,35.8023333333315,48.4876666666656,6.98,2.70783333333336,41.924,0.866,boin12,0.3,0.4
18,1,1,49.193999999999,63.3399999999997,39.3203333333339,52.3792222222225,8.362,2.23833333333339,38.6139999999997,0.694,boin12,0.3,0.4
12,2,1,45.3159999999996,63.7440000000002,35.0631666666648,50.3616666666666,5.728,3.5748333333334,40.2820000000001,2.34599999999998,boin12,0.3,0.4
18,2,1,48.259999999999,67.0580000000003,38.6097777777775,54.3411111111122,7.022,3.08377777777787,36.7440000000002,1.82599999999999,boin12,0.3,0.4
12,1,1,47.2339999999996,60.1359999999995,39.9484999999977,52.5254999999987,3.122,3.19333333333335,44.5619999999997,0.56,ji3,0.3,0.4
18,1,1,49.1499999999994,62.2019999999993,43.0058888888892,55.6760000000013,4.044,2.8557777777778,42.7420000000001,0.378,ji3,0.3,0.4
12,2,1,46.0759999999994,60.7540000000001,38.1346666666644,51.3005000000001,2.942,3.29183333333335,47.1879999999992,1.69799999999999,ji3,0.3,0.4
18,2,1,48.033999999999,63.142,40.837,54.8504444444471,3.66,2.88033333333335,45.0919999999996,1.15,ji3,0.3,0.4
12,1,1,46.3399999999997,58.8619999999999,39.3051666666644,51.2106666666653,3.742,2.27366666666667,47.1559999999993,0.472,printe,0.3,0.4
18,1,1,48.9299999999995,61.6019999999997,42.6084444444446,54.6062222222235,4.616,2.00333333333334,44.3779999999996,0.282,printe,0.3,0.4
12,2,1,45.2479999999993,59.3280000000006,37.3359999999979,49.3540000000001,3.462,2.3005,49.8019999999992,1.41,printe,0.3,0.4
18,2,1,47.2999999999991,61.6540000000004,40.1498888888889,52.7862222222248,4.294,2.02177777777779,47.107999999999,1.032,printe,0.3,0.4
12,1,1,44.06,56.1640000000002,38.2211666666646,49.9189999999987,9.286,1.81666666666666,49.2759999999998,0.418,stein,0.3,0.4
18,1,1,45.8979999999999,58.144,41.1271111111113,52.919666666668,10.99,1.49377777777779,46.7579999999997,0.242,stein,0.3,0.4
12,2,1,43.2439999999994,56.2280000000009,36.5946666666648,47.6418333333335,8.314,1.81333333333333,51.5499999999998,1.168,stein,0.3,0.4
18,2,1,44.5339999999995,57.5560000000008,38.7916666666668,50.3330000000025,10.054,1.5008888888889,49.6999999999996,0.85,stein,0.3,0.4
12,1,1,44.5040000000001,57.5940000000016,37.6746666666657,49.2386666666667,7.386,0.903499999999998,51.2180000000008,0.254,utpi,0.4,0.2
18,1,1,46.9280000000002,60.6800000000015,40.8746666666677,53.3117777777802,8.408,0.775111111111109,49.17,0.178,utpi,0.4,0.2
12,2,1,43.8999999999999,53.9300000000016,37.0053333333325,45.4300000000006,6.618,0.958666666666668,52.4180000000011,0.422,utpi,0.4,0.2
18,2,1,45.254,55.8620000000016,39.3074444444452,48.6940000000027,8.074,0.820999999999998,51.2680000000002,0.228,utpi,0.4,0.2
12,1,1,44.8440000000001,58.0140000000016,38.2221666666657,49.7428333333334,6.404,0.899833333333334,50.6420000000003,0.232,boinet,0.4,0.2
18,1,1,46.7420000000001,60.4680000000014,41.2303333333343,53.6257777777801,8.018,0.714555555555551,48.6119999999996,0.156,boinet,0.4,0.2
12,2,1,43.2359999999999,53.2660000000014,36.6368333333325,44.9188333333339,6.11,0.927333333333333,53.0820000000006,0.482,boinet,0.4,0.2
18,2,1,44.3740000000001,54.6780000000014,38.9977777777786,47.7951111111138,7.842,0.718999999999995,51.5299999999999,0.328,boinet,0.4,0.2
12,1,1,44.7219999999995,63.259999999999,28.6151666666644,47.4206666666652,5.864,8.36983333333341,56.423999999999,0.824,tepi,0.4,0.2
18,1,1,46.1839999999993,65.1799999999995,31.8445555555535,50.8958888888879,6.802,7.09522222222252,53.317999999999,0.428,tepi,0.4,0.2
12,2,1,44.6759999999997,63.9359999999996,29.1824999999978,51.615333333332,5.578,8.49283333333341,55.1299999999991,1.526,tepi,0.4,0.2
18,2,1,46.2679999999994,65.868,32.4068888888869,56.280555555555,6.506,7.13144444444476,52.3979999999991,0.778,tepi,0.4,0.2
12,1,1,42.8499999999991,58.2680000000008,34.0849999999986,47.23,13.074,1.8575,44.4000000000004,0.628,boin12,0.4,0.2
18,1,1,45.3599999999989,61.6180000000007,37.2275555555563,51.2917777777785,14.874,1.65444444444448,42.6720000000001,0.438,boin12,0.4,0.2
12,2,1,42.5079999999995,59.0380000000006,33.2464999999985,46.3266666666668,11.582,2.49466666666668,42.6440000000004,1.35,boin12,0.4,0.2
18,2,1,45.1779999999994,62.6120000000007,36.534666666667,50.5563333333346,13.094,2.22722222222228,39.9259999999998,0.898,boin12,0.4,0.2
12,1,1,45.5319999999999,59.7420000000008,39.2729999999985,51.9681666666663,6.742,1.2595,48.9839999999994,0.274,ji3,0.4,0.2
18,1,1,47.2479999999999,61.5820000000007,42.0020000000008,55.2037777777801,8.054,1.06588888888889,47.5399999999992,0.194,ji3,0.4,0.2
12,2,1,43.8299999999998,54.7740000000011,37.6194999999987,47.0235000000002,6.698,1.24816666666666,51.4579999999997,0.55,ji3,0.4,0.2
18,2,1,45.6679999999999,56.8480000000013,40.3616666666674,50.3920000000028,7.81,1.02077777777778,49.7639999999992,0.344,ji3,0.4,0.2
12,1,1,41.1160000000002,53.4800000000013,35.2026666666659,46.0815,12.924,0.686999999999999,55.3980000000012,0.158,printe,0.4,0.2
18,1,1,42.9220000000002,55.5400000000012,37.7306666666675,49.1025555555579,14.304,0.562999999999996,53.5520000000004,0.116,printe,0.4,0.2
12,2,1,39.9640000000001,49.0960000000011,34.0958333333326,41.5175000000005,12.476,0.667666666666667,57.0480000000012,0.364,printe,0.4,0.2
18,2,1,41.5120000000001,51.1260000000014,36.2853333333342,44.422444444447,13.836,0.539666666666663,55.6280000000007,0.262,printe,0.4,0.2
12,1,1,41.6760000000004,54.2560000000011,36.4296666666659,47.6614999999999,14.194,0.7905,53.5440000000009,0.194,stein,0.4,0.2
18,1,1,42.4340000000004,55.5260000000011,38.2325555555565,50.3194444444468,16.638,0.606555555555552,52.6360000000005,0.146,stein,0.4,0.2
12,2,1,40.7100000000003,50.0680000000012,35.3388333333327,43.1980000000006,13.668,0.769333333333334,55.088000000001,0.396,stein,0.4,0.2
18,2,1,41.5080000000003,51.0720000000014,37.2794444444453,45.5815555555581,15.846,0.606222222222218,53.9060000000007,0.302,stein,0.4,0.2
12,1,1,47.9559999999999,61.1300000000004,41.3759999999984,53.7621666666662,4.094,1.98016666666666,43.4079999999996,0.482,utpi,0.4,0.3
18,1,1,51.1999999999998,64.5220000000005,44.9205555555564,57.547666666669,5.312,1.56444444444445,42.6099999999995,0.274,utpi,0.4,0.3
12,2,1,46.1199999999998,57.5200000000014,39.5269999999985,49.7583333333336,3.79,1.68449999999999,48.8479999999996,0.64,utpi,0.4,0.3
18,2,1,48.6939999999997,60.2120000000015,42.8196666666675,53.555000000003,4.84,1.42966666666667,47.3419999999995,0.464,utpi,0.4,0.3
12,1,1,46.6540000000001,59.7560000000006,41.368666666665,53.6693333333326,4.312,1.65216666666666,47.2099999999993,0.342,boinet,0.4,0.3
18,1,1,48.9379999999997,62.3320000000003,44.2764444444453,57.0101111111134,5.626,1.26611111111111,45.9499999999993,0.186,boinet,0.4,0.3
12,2,1,45.1339999999998,56.2880000000012,39.5031666666651,49.5505000000001,4.086,1.70383333333333,49.9099999999993,0.762,boinet,0.4,0.3
18,2,1,46.9599999999997,58.3400000000012,42.0538888888896,52.5703333333363,5.218,1.31388888888889,48.8419999999993,0.518,boinet,0.4,0.3
12,1,1,45.0399999999992,60.6039999999988,27.7184999999979,42.7074999999984,7.088,7.18800000000002,53.7979999999984,0.81,tepi,0.4,0.3
18,1,1,46.5979999999991,62.1579999999988,30.914999999998,46.03611111111,8.476,6.53644444444466,54.7779999999991,0.342,tepi,0.4,0.3
12,2,1,44.6359999999997,63.7939999999996,28.5926666666645,50.1779999999985,6.8,7.13283333333339,52.1599999999987,1.81999999999999,tepi,0.4,0.3
18,2,1,46.7199999999993,65.9039999999999,31.8539999999982,54.9694444444442,7.656,6.60300000000021,53.2679999999992,1.096,tepi,0.4,0.3
12,1,1,48.3319999999987,63.5239999999999,38.6298333333313,52.5139999999993,5.554,2.98466666666671,36.8959999999996,0.81,boin12,0.4,0.3
18,1,1,51.7919999999987,67.2340000000004,42.282444444445,56.4941111111117,7.434,2.54922222222229,34.76,0.564,boin12,0.4,0.3
12,2,1,47.1739999999992,65.7780000000003,37.4539999999982,53.0088333333333,4.854,3.89916666666675,35.6480000000002,2.05599999999999,boin12,0.4,0.3
18,2,1,50.1019999999986,68.9720000000008,40.9846666666664,56.956000000001,6.24,3.19288888888899,34.2180000000006,1.436,boin12,0.4,0.3
12,1,1,47.986,61.1560000000007,41.9833333333317,54.3881666666662,3.166,1.8535,45.0459999999991,0.364,ji3,0.4,0.3
18,1,1,50.0199999999999,63.5540000000003,44.9383333333341,57.7993333333355,4.402,1.55277777777778,43.7079999999994,0.184,ji3,0.4,0.3
12,2,1,46.1619999999997,58.0300000000013,39.697166666665,50.2646666666669,3.104,1.96183333333333,48.117999999999,0.846,ji3,0.4,0.3
18,2,1,48.4639999999995,60.4420000000011,42.8800000000007,53.9000000000029,3.99,1.57911111111111,46.311999999999,0.554,ji3,0.4,0.3
12,1,1,46.1260000000001,58.5440000000012,39.0283333333323,50.1359999999996,6.392,0.959333333333333,49.6639999999999,0.25,printe,0.4,0.3
18,1,1,47.8500000000001,60.680000000001,42.0068888888899,53.767888888891,7.936,0.790777777777776,47.8619999999995,0.176,printe,0.4,0.3
12,2,1,44.3599999999999,54.8820000000015,37.023999999999,45.7305000000006,6.24,0.971999999999998,52.4280000000003,0.664,printe,0.4,0.3
18,2,1,46.358,57.1760000000014,40.0911111111119,49.4887777777807,7.208,0.786444444444442,50.5239999999996,0.43,printe,0.4,0.3
12,1,1,43.7620000000003,55.7100000000011,37.944999999999,48.626833333333,11.772,0.758999999999999,51.9800000000009,0.202,stein,0.4,0.3
18,1,1,44.7580000000002,56.8380000000011,40.1633333333344,51.2402222222244,14.04,0.58333333333333,51.1200000000003,0.124,stein,0.4,0.3
12,2,1,41.7180000000001,51.6080000000014,35.8866666666659,44.1476666666673,11.052,0.740666666666669,54.7760000000011,0.548,stein,0.4,0.3
18,2,1,43.2580000000001,53.1980000000015,38.313000000001,46.993111111114,12.92,0.586555555555553,53.5360000000007,0.348,stein,0.4,0.3
12,1,1,49.0399999999998,61.4760000000004,40.7271666666652,52.1901666666661,5.048,1.70966666666666,42.3479999999998,0.51,utpi,0.4,0.4
18,1,1,52.0799999999997,65.1160000000005,44.2457777777785,56.5704444444464,6.02,1.51955555555557,41.4679999999996,0.398,utpi,0.4,0.4
12,2,1,46.2379999999999,57.4720000000014,38.4563333333321,48.1290000000004,4.398,1.31499999999999,50.5279999999999,0.782,utpi,0.4,0.4
18,2,1,48.5479999999999,60.1920000000016,41.8534444444453,52.2700000000032,5.268,1.16811111111111,47.8819999999995,0.478,utpi,0.4,0.4
12,1,1,47.7940000000001,59.6200000000007,41.3634999999986,52.3803333333326,4.804,1.24766666666666,47.6799999999998,0.318,boinet,0.4,0.4
18,1,1,49.5139999999999,61.6060000000004,44.2337777777789,55.7184444444466,5.956,1.06022222222222,45.7139999999995,0.192,boinet,0.4,0.4
12,2,1,46.0639999999998,57.2220000000013,38.7711666666654,48.2218333333336,4.634,1.2765,51.1939999999998,0.796,boinet,0.4,0.4
18,2,1,47.5619999999997,58.7960000000014,41.5767777777787,51.3626666666696,5.552,1.03166666666667,49.4559999999994,0.642,boinet,0.4,0.4
12,1,1,43.385999999999,56.3299999999994,26.9033333333315,38.8544999999983,10.622,4.86833333333337,54.6359999999977,0.524,tepi,0.4,0.4
18,1,1,45.717999999999,58.917999999999,29.1263333333316,41.1733333333325,11.604,5.20900000000012,53.5619999999982,0.35,tepi,0.4,0.4
12,2,1,43.3959999999999,61.3619999999999,28.2786666666648,47.6986666666652,9.4,4.7906666666667,52.0679999999982,1.79199999999999,tepi,0.4,0.4
18,2,1,46.2379999999994,64.9119999999998,30.946777777776,52.4612222222224,10.208,5.22933333333347,50.5039999999987,1.184,tepi,0.4,0.4
12,1,1,47.8119999999991,60.9919999999999,37.4051666666647,49.4978333333326,7.934,2.36683333333334,39.9399999999999,0.7,boin12,0.4,0.4
18,1,1,50.7599999999991,64.0980000000001,41.0093333333341,53.2527777777783,10.294,1.9894444444445,37.2599999999996,0.554,boin12,0.4,0.4
12,2,1,46.3019999999993,64.8640000000003,36.3218333333316,51.0963333333334,6.56,3.08350000000004,38.3279999999998,2.13399999999999,boin12,0.4,0.4
18,2,1,49.0779999999988,68.0400000000006,39.9585555555555,55.3484444444456,7.988,2.76888888888897,35.5820000000003,1.76999999999999,boin12,0.4,0.4
12,1,1,49.1599999999999,61.1660000000002,42.184166666665,53.5941666666658,3.452,1.931,43.9779999999993,0.426,ji3,0.4,0.4
18,1,1,51.1199999999998,63.4320000000001,45.5823333333343,57.3328888888911,4.524,1.53188888888889,41.8719999999997,0.248,ji3,0.4,0.4
12,2,1,47.2719999999996,59.4940000000009,39.5448333333318,50.2528333333336,3.134,1.915,47.605999999999,0.978,ji3,0.4,0.4
18,2,1,49.2299999999996,61.8580000000009,42.6436666666674,53.9875555555588,3.938,1.59622222222222,45.6059999999989,0.766,ji3,0.4,0.4
12,1,1,48.1720000000001,60.0440000000006,41.0666666666653,52.0163333333326,4.276,1.359,46.8699999999996,0.34,printe,0.4,0.4
18,1,1,50.34,62.4140000000005,44.4827777777787,55.7946666666688,5.498,1.021,44.3339999999994,0.178,printe,0.4,0.4
12,2,1,46.2679999999998,57.8400000000014,38.4923333333321,48.1568333333336,3.89,1.30566666666666,50.5139999999995,0.794,printe,0.4,0.4
18,2,1,47.9299999999998,59.7840000000012,41.3720000000008,51.5696666666698,4.88,1.10911111111111,48.3059999999992,0.718,printe,0.4,0.4
12,1,1,45.7320000000003,56.9840000000008,40.027833333332,50.5914999999992,10.142,1.10783333333333,49.0499999999998,0.258,stein,0.4,0.4
18,1,1,46.6180000000004,58.1720000000008,42.4151111111121,53.4353333333354,12.442,0.835777777777775,47.9859999999996,0.128,stein,0.4,0.4
12,2,1,43.7620000000001,54.7060000000011,37.4513333333321,46.6878333333336,9.228,1.10299999999999,52.6240000000002,0.688,stein,0.4,0.4
18,2,1,44.5700000000002,55.4940000000012,39.6013333333342,49.1413333333363,11.072,0.858777777777775,51.5619999999998,0.546,stein,0.4,0.4
